lot_folder,path,subfolder,rel_path,folder,filename,mean,std,bright_ratio,overexposed,underexposed,bright_threshold,overexposed_ratio_thresh
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340687_FIP2_20230515_125233/cam_07.png,[],FPWW0340687_FIP2_20230515_125233/cam_07.png,FPWW0340687_FIP2_20230515_125233,cam_07.png,134.95940115343348,78.75494922130228,0.1358874284692417,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340694_FIP2_20230515_125048/cam_07.png,[],FPWW0340694_FIP2_20230515_125048/cam_07.png,FPWW0340694_FIP2_20230515_125048,cam_07.png,136.88050116237483,87.3461861915123,0.1898169259656652,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340695_FIP2_20230515_125039/cam_07.png,[],FPWW0340695_FIP2_20230515_125039/cam_07.png,FPWW0340695_FIP2_20230515_125039,cam_07.png,91.44626654148784,75.90078200351746,0.0627733816165951,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340701_FIP2_20230515_124955/cam_07.png,[],FPWW0340701_FIP2_20230515_124955/cam_07.png,FPWW0340701_FIP2_20230515_124955,cam_07.png,116.91911972460656,74.55073727861583,0.0802081097997138,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340743_FIP2_20230515_124500/cam_07.png,[],FPWW0340743_FIP2_20230515_124500/cam_07.png,FPWW0340743_FIP2_20230515_124500,cam_07.png,94.8046483816166,73.48009500309108,0.0547094062947067,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340747_FIP2_20230515_124432/cam_07.png,[],FPWW0340747_FIP2_20230515_124432/cam_07.png,FPWW0340747_FIP2_20230515_124432,cam_07.png,104.49204399141632,71.60588165666661,0.0566371602288984,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340757_FIP2_20230515_124323/cam_07.png,[],FPWW0340757_FIP2_20230515_124323/cam_07.png,FPWW0340757_FIP2_20230515_124323,cam_07.png,104.37186896459228,73.49267513230829,0.0580802932761087,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340761_FIP2_20230515_124252/cam_07.png,[],FPWW0340761_FIP2_20230515_124252/cam_07.png,FPWW0340761_FIP2_20230515_124252,cam_07.png,114.23044773783975,76.86952969313597,0.100012741416309,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340762_FIP2_20230515_124246/cam_07.png,[],FPWW0340762_FIP2_20230515_124246/cam_07.png,FPWW0340762_FIP2_20230515_124246,cam_07.png,105.28529931151644,73.4988373897271,0.0621857117310443,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340773_FIP2_20230515_124127/cam_07.png,[],FPWW0340773_FIP2_20230515_124127/cam_07.png,FPWW0340773_FIP2_20230515_124127,cam_07.png,101.22994925786838,73.6921752193943,0.0761402449928469,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340782_FIP2_20230515_124023/cam_07.png,[],FPWW0340782_FIP2_20230515_124023/cam_07.png,FPWW0340782_FIP2_20230515_124023,cam_07.png,131.1612017167382,77.82919473201,0.1856815540057224,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340783_FIP2_20230515_124017/cam_07.png,[],FPWW0340783_FIP2_20230515_124017/cam_07.png,FPWW0340783_FIP2_20230515_124017,cam_07.png,121.2347782546495,75.86246829565557,0.1296857117310443,True,False,240,0.05
