exp_UID,plot_UID,gen_id,genotype_name,lot,range_lot,row_lot,plot,plant_id,plant_UID,set
FPWW034,FPWW0340156,603,ZENTA,1,13,9,156,6,FPWW0340156_6,SFH
FPWW034,FPWW0340156,603,ZENTA,1,13,9,156,7,FPWW0340156_7,SFH
FPWW034,FPWW0340156,603,ZENTA,1,13,9,156,8,FPWW0340156_8,SFH
FPWW034,FPWW0340156,603,ZENTA,1,13,9,156,9,FPWW0340156_9,SFH
FPWW034,FPWW0340156,603,ZENTA,1,13,9,156,10,FPWW0340156_10,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,1,FPWW0340169_1,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,2,FPWW0340169_2,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,3,FPWW0340169_3,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,4,FPWW0340169_4,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,5,FPWW0340169_5,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,6,FPWW0340169_6,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,7,FPWW0340169_7,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,8,FPWW0340169_8,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,9,FPWW0340169_9,SFH
FPWW034,FPWW0340169,30,RUNAL,1,13,10,169,10,FPWW0340169_10,SFH
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,1,FPWW0340096_1,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,2,FPWW0340096_2,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,3,FPWW0340096_3,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,4,FPWW0340096_4,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,5,FPWW0340096_5,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,6,FPWW0340096_6,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,7,FPWW0340096_7,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,8,FPWW0340096_8,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,9,FPWW0340096_9,SFE
FPWW034,FPWW0340096,11116486,MOENCH,1,14,6,96,10,FPWW0340096_10,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,1,FPWW0340121_1,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,2,FPWW0340121_2,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,3,FPWW0340121_3,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,4,FPWW0340121_4,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,5,FPWW0340121_5,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,6,FPWW0340121_6,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,7,FPWW0340121_7,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,8,FPWW0340121_8,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,9,FPWW0340121_9,SFE
FPWW034,FPWW0340121,21114291,SPINAS,1,14,7,121,10,FPWW0340121_10,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,1,FPWW0340132_1,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,2,FPWW0340132_2,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,3,FPWW0340132_3,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,4,FPWW0340132_4,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,5,FPWW0340132_5,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,6,FPWW0340132_6,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,7,FPWW0340132_7,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,8,FPWW0340132_8,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,9,FPWW0340132_9,SFE
FPWW034,FPWW0340132,588,LG Absalon,1,14,8,132,10,FPWW0340132_10,SFE
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,1,FPWW0340157_1,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,2,FPWW0340157_2,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,3,FPWW0340157_3,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,4,FPWW0340157_4,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,5,FPWW0340157_5,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,6,FPWW0340157_6,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,7,FPWW0340157_7,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,8,FPWW0340157_8,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,9,FPWW0340157_9,SFH
FPWW034,FPWW0340157,22,LORENZO,1,14,9,157,10,FPWW0340157_10,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,1,FPWW0340168_1,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,2,FPWW0340168_2,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,3,FPWW0340168_3,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,4,FPWW0340168_4,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,5,FPWW0340168_5,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,6,FPWW0340168_6,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,7,FPWW0340168_7,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,8,FPWW0340168_8,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,9,FPWW0340168_9,SFH
FPWW034,FPWW0340168,576,Top,1,14,10,168,10,FPWW0340168_10,SFH
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,1,FPWW0340095_1,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,2,FPWW0340095_2,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,3,FPWW0340095_3,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,4,FPWW0340095_4,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,5,FPWW0340095_5,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,6,FPWW0340095_6,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,7,FPWW0340095_7,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,8,FPWW0340095_8,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,9,FPWW0340095_9,SFE
FPWW034,FPWW0340095,582,Chevignon,1,15,6,95,10,FPWW0340095_10,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,1,FPWW0340122_1,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,2,FPWW0340122_2,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,3,FPWW0340122_3,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,4,FPWW0340122_4,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,5,FPWW0340122_5,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,6,FPWW0340122_6,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,7,FPWW0340122_7,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,8,FPWW0340122_8,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,9,FPWW0340122_9,SFE
FPWW034,FPWW0340122,613,BLICKFANG,1,15,7,122,10,FPWW0340122_10,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,1,FPWW0340131_1,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,2,FPWW0340131_2,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,3,FPWW0340131_3,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,4,FPWW0340131_4,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,5,FPWW0340131_5,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,6,FPWW0340131_6,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,7,FPWW0340131_7,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,8,FPWW0340131_8,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,9,FPWW0340131_9,SFE
FPWW034,FPWW0340131,456,SPONTAN,1,15,8,131,10,FPWW0340131_10,SFE
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,1,FPWW0340158_1,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,2,FPWW0340158_2,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,3,FPWW0340158_3,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,4,FPWW0340158_4,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,5,FPWW0340158_5,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,6,FPWW0340158_6,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,7,FPWW0340158_7,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,8,FPWW0340158_8,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,9,FPWW0340158_9,SFH
FPWW034,FPWW0340158,25,CH CAMEDO,1,15,9,158,10,FPWW0340158_10,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,1,FPWW0340167_1,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,2,FPWW0340167_2,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,3,FPWW0340167_3,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,4,FPWW0340167_4,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,5,FPWW0340167_5,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,6,FPWW0340167_6,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,7,FPWW0340167_7,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,8,FPWW0340167_8,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,9,FPWW0340167_9,SFH
FPWW034,FPWW0340167,26,ZINAL,1,15,10,167,10,FPWW0340167_10,SFH
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,1,FPWW0340094_1,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,2,FPWW0340094_2,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,3,FPWW0340094_3,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,4,FPWW0340094_4,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,5,FPWW0340094_5,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,6,FPWW0340094_6,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,7,FPWW0340094_7,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,8,FPWW0340094_8,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,9,FPWW0340094_9,SFE
FPWW034,FPWW0340094,451,BARETTA,1,16,6,94,10,FPWW0340094_10,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,1,FPWW0340123_1,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,2,FPWW0340123_2,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,3,FPWW0340123_3,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,4,FPWW0340123_4,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,5,FPWW0340123_5,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,6,FPWW0340123_6,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,7,FPWW0340123_7,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,8,FPWW0340123_8,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,9,FPWW0340123_9,SFE
FPWW034,FPWW0340123,547,BONAVAU,1,16,7,123,10,FPWW0340123_10,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,1,FPWW0340130_1,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,2,FPWW0340130_2,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,3,FPWW0340130_3,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,4,FPWW0340130_4,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,5,FPWW0340130_5,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,6,FPWW0340130_6,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,7,FPWW0340130_7,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,8,FPWW0340130_8,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,9,FPWW0340130_9,SFE
FPWW034,FPWW0340130,594,Bologna,1,16,8,130,10,FPWW0340130_10,SFE
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,1,FPWW0340159_1,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,2,FPWW0340159_2,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,3,FPWW0340159_3,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,4,FPWW0340159_4,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,5,FPWW0340159_5,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,6,FPWW0340159_6,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,7,FPWW0340159_7,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,8,FPWW0340159_8,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,9,FPWW0340159_9,SFH
FPWW034,FPWW0340159,575,CAPITOLE-VILMORIN,1,16,9,159,10,FPWW0340159_10,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,1,FPWW0340166_1,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,2,FPWW0340166_2,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,3,FPWW0340166_3,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,4,FPWW0340166_4,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,5,FPWW0340166_5,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,6,FPWW0340166_6,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,7,FPWW0340166_7,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,8,FPWW0340166_8,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,9,FPWW0340166_9,SFH
FPWW034,FPWW0340166,347,Soissons,1,16,10,166,10,FPWW0340166_10,SFH
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,1,FPWW0340093_1,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,2,FPWW0340093_2,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,3,FPWW0340093_3,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,4,FPWW0340093_4,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,5,FPWW0340093_5,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,6,FPWW0340093_6,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,7,FPWW0340093_7,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,8,FPWW0340093_8,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,9,FPWW0340093_9,SFE
FPWW034,FPWW0340093,448,Bernstein,1,17,6,93,10,FPWW0340093_10,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,1,FPWW0340124_1,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,2,FPWW0340124_2,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,3,FPWW0340124_3,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,4,FPWW0340124_4,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,5,FPWW0340124_5,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,6,FPWW0340124_6,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,7,FPWW0340124_7,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,8,FPWW0340124_8,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,9,FPWW0340124_9,SFE
FPWW034,FPWW0340124,476,DIAVEL,1,17,7,124,10,FPWW0340124_10,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,1,FPWW0340129_1,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,2,FPWW0340129_2,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,3,FPWW0340129_3,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,4,FPWW0340129_4,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,5,FPWW0340129_5,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,6,FPWW0340129_6,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,7,FPWW0340129_7,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,8,FPWW0340129_8,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,9,FPWW0340129_9,SFE
FPWW034,FPWW0340129,424,CH_NARA,1,17,8,129,10,FPWW0340129_10,SFE
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,1,FPWW0340160_1,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,2,FPWW0340160_2,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,3,FPWW0340160_3,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,4,FPWW0340160_4,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,5,FPWW0340160_5,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,6,FPWW0340160_6,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,7,FPWW0340160_7,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,8,FPWW0340160_8,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,9,FPWW0340160_9,SFH
FPWW034,FPWW0340160,468,Rubisko,1,17,9,160,10,FPWW0340160_10,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,1,FPWW0340165_1,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,2,FPWW0340165_2,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,3,FPWW0340165_3,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,4,FPWW0340165_4,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,5,FPWW0340165_5,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,6,FPWW0340165_6,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,7,FPWW0340165_7,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,8,FPWW0340165_8,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,9,FPWW0340165_9,SFH
FPWW034,FPWW0340165,577,Talent,1,17,10,165,10,FPWW0340165_10,SFH
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,1,FPWW0340092_1,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,2,FPWW0340092_2,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,3,FPWW0340092_3,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,4,FPWW0340092_4,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,5,FPWW0340092_5,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,6,FPWW0340092_6,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,7,FPWW0340092_7,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,8,FPWW0340092_8,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,9,FPWW0340092_9,SFE
FPWW034,FPWW0340092,546,ALPVAL,1,18,6,92,10,FPWW0340092_10,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,1,FPWW0340125_1,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,2,FPWW0340125_2,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,3,FPWW0340125_3,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,4,FPWW0340125_4,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,5,FPWW0340125_5,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,6,FPWW0340125_6,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,7,FPWW0340125_7,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,8,FPWW0340125_8,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,9,FPWW0340125_9,SFE
FPWW034,FPWW0340125,585,Julie,1,18,7,125,10,FPWW0340125_10,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,1,FPWW0340128_1,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,2,FPWW0340128_2,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,3,FPWW0340128_3,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,4,FPWW0340128_4,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,5,FPWW0340128_5,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,6,FPWW0340128_6,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,7,FPWW0340128_7,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,8,FPWW0340128_8,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,9,FPWW0340128_9,SFE
FPWW034,FPWW0340128,245,Altigo,1,18,8,128,10,FPWW0340128_10,SFE
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,1,FPWW0340161_1,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,2,FPWW0340161_2,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,3,FPWW0340161_3,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,4,FPWW0340161_4,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,5,FPWW0340161_5,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,6,FPWW0340161_6,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,7,FPWW0340161_7,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,8,FPWW0340161_8,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,9,FPWW0340161_9,SFH
FPWW034,FPWW0340161,10,CHAUMONT,1,18,9,161,10,FPWW0340161_10,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,1,FPWW0340164_1,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,2,FPWW0340164_2,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,3,FPWW0340164_3,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,4,FPWW0340164_4,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,5,FPWW0340164_5,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,6,FPWW0340164_6,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,7,FPWW0340164_7,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,8,FPWW0340164_8,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,9,FPWW0340164_9,SFH
FPWW034,FPWW0340164,457,SIALA,1,18,10,164,10,FPWW0340164_10,SFH
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,1,FPWW0340091_1,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,2,FPWW0340091_2,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,3,FPWW0340091_3,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,4,FPWW0340091_4,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,5,FPWW0340091_5,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,6,FPWW0340091_6,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,7,FPWW0340091_7,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,8,FPWW0340091_8,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,9,FPWW0340091_9,SFE
FPWW034,FPWW0340091,586,Mv Nador,1,19,6,91,10,FPWW0340091_10,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,1,FPWW0340126_1,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,2,FPWW0340126_2,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,3,FPWW0340126_3,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,4,FPWW0340126_4,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,5,FPWW0340126_5,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,6,FPWW0340126_6,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,7,FPWW0340126_7,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,8,FPWW0340126_8,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,9,FPWW0340126_9,SFE
FPWW034,FPWW0340126,533,CAMPANILE,1,19,7,126,10,FPWW0340126_10,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,1,FPWW0340127_1,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,2,FPWW0340127_2,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,3,FPWW0340127_3,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,4,FPWW0340127_4,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,5,FPWW0340127_5,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,6,FPWW0340127_6,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,7,FPWW0340127_7,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,8,FPWW0340127_8,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,9,FPWW0340127_9,SFE
FPWW034,FPWW0340127,666,EVERY,1,19,8,127,10,FPWW0340127_10,SFE
FPWW034,FPWW0340162,607,ARBOLA,1,19,9,162,1,FPWW0340162_1,SFH
FPWW034,FPWW0340162,607,ARBOLA,1,19,9,162,2,FPWW0340162_2,SFH
FPWW034,FPWW0340162,607,ARBOLA,1,19,9,162,3,FPWW0340162_3,SFH
FPWW034,FPWW0340162,607,ARBOLA,1,19,9,162,4,FPWW0340162_4,SFH
