"exp_UID","plot_UID","gen_id","genotype_name","lot","range_lot","row_lot","plot","plant_id","plant_UID","set","unique"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,2,"FPWW0360290_2","SFE","C512"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,3,"FPWW0360290_3","SFE","C513"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,4,"FPWW0360290_4","SFE","C514"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,5,"FPWW0360290_5","SFE","C515"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,6,"FPWW0360290_6","SFE","C516"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,7,"FPWW0360290_7","SFE","C517"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,8,"FPWW0360290_8","SFE","C518"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,9,"FPWW0360290_9","SFE","C519"
"FPWW036","FPWW0360290",587,"RGT Reform",3,3,17,290,10,"FPWW0360290_10","SFE","C520"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,1,"FPWW0360295_1","SFE","C521"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,2,"FPWW0360295_2","SFE","C522"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,3,"FPWW0360295_3","SFE","C523"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,4,"FPWW0360295_4","SFE","C524"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,5,"FPWW0360295_5","SFE","C525"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,6,"FPWW0360295_6","SFE","C526"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,7,"FPWW0360295_7","SFE","C527"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,8,"FPWW0360295_8","SFE","C528"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,9,"FPWW0360295_9","SFE","C529"
"FPWW036","FPWW0360295",459,"ROSATCH",3,8,17,295,10,"FPWW0360295_10","SFE","C530"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,1,"FPWW0360260_1","SFH","C531"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,2,"FPWW0360260_2","SFH","C532"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,3,"FPWW0360260_3","SFH","C533"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,4,"FPWW0360260_4","SFH","C534"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,5,"FPWW0360260_5","SFH","C535"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,6,"FPWW0360260_6","SFH","C536"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,7,"FPWW0360260_7","SFH","C537"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,8,"FPWW0360260_8","SFH","C538"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,9,"FPWW0360260_9","SFH","C539"
"FPWW036","FPWW0360260",33,"AKTEUR",3,9,15,260,10,"FPWW0360260_10","SFH","C540"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,1,"FPWW0360261_1","SFH","C541"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,2,"FPWW0360261_2","SFH","C542"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,3,"FPWW0360261_3","SFH","C543"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,4,"FPWW0360261_4","SFH","C544"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,5,"FPWW0360261_5","SFH","C545"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,6,"FPWW0360261_6","SFH","C546"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,7,"FPWW0360261_7","SFH","C547"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,8,"FPWW0360261_8","SFH","C548"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,9,"FPWW0360261_9","SFH","C549"
"FPWW036","FPWW0360261",603,"ZENTA",3,10,15,261,10,"FPWW0360261_10","SFH","C550"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,1,"FPWW0360317_1","SFE","C551"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,2,"FPWW0360317_2","SFE","C552"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,3,"FPWW0360317_3","SFE","C553"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,4,"FPWW0360317_4","SFE","C554"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,5,"FPWW0360317_5","SFE","C555"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,6,"FPWW0360317_6","SFE","C556"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,7,"FPWW0360317_7","SFE","C557"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,8,"FPWW0360317_8","SFE","C558"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,9,"FPWW0360317_9","SFE","C559"
"FPWW036","FPWW0360317",11111420,"RUNAL",3,9,18,317,10,"FPWW0360317_10","SFE","C560"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,1,"FPWW0360262_1","SFH","C561"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,2,"FPWW0360262_2","SFH","C562"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,3,"FPWW0360262_3","SFH","C563"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,4,"FPWW0360262_4","SFH","C564"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,5,"FPWW0360262_5","SFH","C565"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,6,"FPWW0360262_6","SFH","C566"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,7,"FPWW0360262_7","SFH","C567"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,8,"FPWW0360262_8","SFH","C568"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,9,"FPWW0360262_9","SFH","C569"
"FPWW036","FPWW0360262",45,"BUSSARD",3,11,15,262,10,"FPWW0360262_10","SFH","C570"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,1,"FPWW0360263_1","SFH","C571"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,2,"FPWW0360263_2","SFH","C572"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,3,"FPWW0360263_3","SFH","C573"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,4,"FPWW0360263_4","SFH","C574"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,5,"FPWW0360263_5","SFH","C575"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,6,"FPWW0360263_6","SFH","C576"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,7,"FPWW0360263_7","SFH","C577"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,8,"FPWW0360263_8","SFH","C578"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,9,"FPWW0360263_9","SFH","C579"
"FPWW036","FPWW0360263",606,"Boval",3,12,15,263,10,"FPWW0360263_10","SFH","C580"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,1,"FPWW0360264_1","SFH","C581"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,2,"FPWW0360264_2","SFH","C582"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,3,"FPWW0360264_3","SFH","C583"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,4,"FPWW0360264_4","SFH","C584"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,5,"FPWW0360264_5","SFH","C585"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,6,"FPWW0360264_6","SFH","C586"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,7,"FPWW0360264_7","SFH","C587"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,8,"FPWW0360264_8","SFH","C588"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,9,"FPWW0360264_9","SFH","C589"
"FPWW036","FPWW0360264",576,"Top",3,13,15,264,10,"FPWW0360264_10","SFH","C590"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,1,"FPWW0360265_1","SFH","C591"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,2,"FPWW0360265_2","SFH","C592"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,3,"FPWW0360265_3","SFH","C593"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,4,"FPWW0360265_4","SFH","C594"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,5,"FPWW0360265_5","SFH","C595"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,6,"FPWW0360265_6","SFH","C596"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,7,"FPWW0360265_7","SFH","C597"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,8,"FPWW0360265_8","SFH","C598"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,9,"FPWW0360265_9","SFH","C599"
"FPWW036","FPWW0360265",578,"Fidel",3,14,15,265,10,"FPWW0360265_10","SFH","C600"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,1,"FPWW0360266_1","SFH","C601"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,2,"FPWW0360266_2","SFH","C602"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,3,"FPWW0360266_3","SFH","C603"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,4,"FPWW0360266_4","SFH","C604"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,5,"FPWW0360266_5","SFH","C605"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,6,"FPWW0360266_6","SFH","C606"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,7,"FPWW0360266_7","SFH","C607"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,8,"FPWW0360266_8","SFH","C608"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,9,"FPWW0360266_9","SFH","C609"
"FPWW036","FPWW0360266",577,"Talent",3,15,15,266,10,"FPWW0360266_10","SFH","C610"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,1,"FPWW0360267_1","SFH","C611"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,2,"FPWW0360267_2","SFH","C612"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,3,"FPWW0360267_3","SFH","C613"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,4,"FPWW0360267_4","SFH","C614"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,5,"FPWW0360267_5","SFH","C615"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,6,"FPWW0360267_6","SFH","C616"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,7,"FPWW0360267_7","SFH","C617"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,8,"FPWW0360267_8","SFH","C618"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,9,"FPWW0360267_9","SFH","C619"
"FPWW036","FPWW0360267",82,"MAGISTER",3,16,15,267,10,"FPWW0360267_10","SFH","C620"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,1,"FPWW0360314_1","SFE","C621"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,2,"FPWW0360314_2","SFE","C622"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,3,"FPWW0360314_3","SFE","C623"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,4,"FPWW0360314_4","SFE","C624"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,5,"FPWW0360314_5","SFE","C625"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,6,"FPWW0360314_6","SFE","C626"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,7,"FPWW0360314_7","SFE","C627"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,8,"FPWW0360314_8","SFE","C628"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,9,"FPWW0360314_9","SFE","C629"
"FPWW036","FPWW0360314",592,"Skyfall",3,12,18,314,10,"FPWW0360314_10","SFE","C630"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,1,"FPWW0360268_1","SFH","C631"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,2,"FPWW0360268_2","SFH","C632"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,3,"FPWW0360268_3","SFH","C633"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,4,"FPWW0360268_4","SFH","C634"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,5,"FPWW0360268_5","SFH","C635"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,6,"FPWW0360268_6","SFH","C636"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,7,"FPWW0360268_7","SFH","C637"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,8,"FPWW0360268_8","SFH","C638"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,9,"FPWW0360268_9","SFH","C639"
"FPWW036","FPWW0360268",372,"Sperber",3,17,15,268,10,"FPWW0360268_10","SFH","C640"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,1,"FPWW0360269_1","SFH","C641"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,2,"FPWW0360269_2","SFH","C642"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,3,"FPWW0360269_3","SFH","C643"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,4,"FPWW0360269_4","SFH","C644"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,5,"FPWW0360269_5","SFH","C645"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,6,"FPWW0360269_6","SFH","C646"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,7,"FPWW0360269_7","SFH","C647"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,8,"FPWW0360269_8","SFH","C648"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,9,"FPWW0360269_9","SFH","C649"
"FPWW036","FPWW0360269",25,"CH CAMEDO",3,18,15,269,10,"FPWW0360269_10","SFH","C650"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,1,"FPWW0360270_1","SFH","C651"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,2,"FPWW0360270_2","SFH","C652"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,3,"FPWW0360270_3","SFH","C653"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,4,"FPWW0360270_4","SFH","C654"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,5,"FPWW0360270_5","SFH","C655"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,6,"FPWW0360270_6","SFH","C656"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,7,"FPWW0360270_7","SFH","C657"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,8,"FPWW0360270_8","SFH","C658"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,9,"FPWW0360270_9","SFH","C659"
"FPWW036","FPWW0360270",2,"TAMARO",3,19,15,270,10,"FPWW0360270_10","SFH","C660"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,1,"FPWW0360288_1","SFH","C661"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,2,"FPWW0360288_2","SFH","C662"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,3,"FPWW0360288_3","SFH","C663"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,4,"FPWW0360288_4","SFH","C664"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,5,"FPWW0360288_5","SFH","C665"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,6,"FPWW0360288_6","SFH","C666"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,7,"FPWW0360288_7","SFH","C667"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,8,"FPWW0360288_8","SFH","C668"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,9,"FPWW0360288_9","SFH","C669"
"FPWW036","FPWW0360288",29,"SURETTA",3,2,16,288,10,"FPWW0360288_10","SFH","C670"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,1,"FPWW0360311_1","SFE","C671"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,2,"FPWW0360311_2","SFE","C672"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,3,"FPWW0360311_3","SFE","C673"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,4,"FPWW0360311_4","SFE","C674"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,5,"FPWW0360311_5","SFE","C675"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,6,"FPWW0360311_6","SFE","C676"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,7,"FPWW0360311_7","SFE","C677"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,8,"FPWW0360311_8","SFE","C678"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,9,"FPWW0360311_9","SFE","C679"
"FPWW036","FPWW0360311",21114291,"SPINAS",3,15,18,311,10,"FPWW0360311_10","SFE","C680"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,1,"FPWW0360287_1","SFH","C681"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,2,"FPWW0360287_2","SFH","C682"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,3,"FPWW0360287_3","SFH","C683"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,4,"FPWW0360287_4","SFH","C684"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,5,"FPWW0360287_5","SFH","C685"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,6,"FPWW0360287_6","SFH","C686"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,7,"FPWW0360287_7","SFH","C687"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,8,"FPWW0360287_8","SFH","C688"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,9,"FPWW0360287_9","SFH","C689"
"FPWW036","FPWW0360287",92,"MONOPOL",3,3,16,287,10,"FPWW0360287_10","SFH","C690"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,1,"FPWW0360333_1","SFE","C691"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,2,"FPWW0360333_2","SFE","C692"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,3,"FPWW0360333_3","SFE","C693"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,4,"FPWW0360333_4","SFE","C694"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,5,"FPWW0360333_5","SFE","C695"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,6,"FPWW0360333_6","SFE","C696"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,7,"FPWW0360333_7","SFE","C697"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,8,"FPWW0360333_8","SFE","C698"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,9,"FPWW0360333_9","SFE","C699"
"FPWW036","FPWW0360333",456,"SPONTAN",3,10,19,333,10,"FPWW0360333_10","SFE","C700"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,1,"FPWW0360341_1","SFE","C701"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,2,"FPWW0360341_2","SFE","C702"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,3,"FPWW0360341_3","SFE","C703"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,4,"FPWW0360341_4","SFE","C704"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,5,"FPWW0360341_5","SFE","C705"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,6,"FPWW0360341_6","SFE","C706"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,7,"FPWW0360341_7","SFE","C707"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,8,"FPWW0360341_8","SFE","C708"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,9,"FPWW0360341_9","SFE","C709"
"FPWW036","FPWW0360341",19111364,"SPONTAN",3,18,19,341,10,"FPWW0360341_10","SFE","C710"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,1,"FPWW0360338_1","SFE","C711"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,2,"FPWW0360338_2","SFE","C712"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,3,"FPWW0360338_3","SFE","C713"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,4,"FPWW0360338_4","SFE","C714"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,5,"FPWW0360338_5","SFE","C715"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,6,"FPWW0360338_6","SFE","C716"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,7,"FPWW0360338_7","SFE","C717"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,8,"FPWW0360338_8","SFE","C718"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,9,"FPWW0360338_9","SFE","C719"
"FPWW036","FPWW0360338",14210138,"SU HYMONTA",3,15,19,338,10,"FPWW0360338_10","SFE","C720"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,1,"FPWW0360286_1","SFH","C721"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,2,"FPWW0360286_2","SFH","C722"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,3,"FPWW0360286_3","SFH","C723"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,4,"FPWW0360286_4","SFH","C724"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,5,"FPWW0360286_5","SFH","C725"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,6,"FPWW0360286_6","SFH","C726"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,7,"FPWW0360286_7","SFH","C727"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,8,"FPWW0360286_8","SFH","C728"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,9,"FPWW0360286_9","SFH","C729"
"FPWW036","FPWW0360286",17,"TITLIS",3,4,16,286,10,"FPWW0360286_10","SFH","C730"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,1,"FPWW0360285_1","SFH","C731"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,2,"FPWW0360285_2","SFH","C732"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,3,"FPWW0360285_3","SFH","C733"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,4,"FPWW0360285_4","SFH","C734"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,5,"FPWW0360285_5","SFH","C735"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,6,"FPWW0360285_6","SFH","C736"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,7,"FPWW0360285_7","SFH","C737"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,8,"FPWW0360285_8","SFH","C738"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,9,"FPWW0360285_9","SFH","C739"
"FPWW036","FPWW0360285",10,"CHAUMONT",3,5,16,285,10,"FPWW0360285_10","SFH","C740"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,1,"FPWW0360284_1","SFH","C741"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,2,"FPWW0360284_2","SFH","C742"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,3,"FPWW0360284_3","SFH","C743"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,4,"FPWW0360284_4","SFH","C744"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,5,"FPWW0360284_5","SFH","C745"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,6,"FPWW0360284_6","SFH","C746"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,7,"FPWW0360284_7","SFH","C747"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,8,"FPWW0360284_8","SFH","C748"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,9,"FPWW0360284_9","SFH","C749"
"FPWW036","FPWW0360284",5,"LEVIS",3,6,16,284,10,"FPWW0360284_10","SFH","C750"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,1,"FPWW0360283_1","SFH","C751"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,2,"FPWW0360283_2","SFH","C752"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,3,"FPWW0360283_3","SFH","C753"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,4,"FPWW0360283_4","SFH","C754"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,5,"FPWW0360283_5","SFH","C755"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,6,"FPWW0360283_6","SFH","C756"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,7,"FPWW0360283_7","SFH","C757"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,8,"FPWW0360283_8","SFH","C758"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,9,"FPWW0360283_9","SFH","C759"
"FPWW036","FPWW0360283",7,"Apache",3,7,16,283,10,"FPWW0360283_10","SFH","C760"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,1,"FPWW0360282_1","SFH","C761"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,2,"FPWW0360282_2","SFH","C762"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,3,"FPWW0360282_3","SFH","C763"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,4,"FPWW0360282_4","SFH","C764"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,5,"FPWW0360282_5","SFH","C765"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,6,"FPWW0360282_6","SFH","C766"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,7,"FPWW0360282_7","SFH","C767"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,8,"FPWW0360282_8","SFH","C768"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,9,"FPWW0360282_9","SFH","C769"
"FPWW036","FPWW0360282",22,"LORENZO",3,8,16,282,10,"FPWW0360282_10","SFH","C770"
"FPWW036","FPWW0360281",26,"ZINAL",3,9,16,281,1,"FPWW0360281_1","SFH","C771"
